Date;Time of day;Germany/Luxembourg[€/MWh];France[€/MWh];Switzerland[€/MWh]
Jul 6, 2019;2:00 AM;30.99;30.99;31.28
Jul 6, 2019;3:00 AM;30.52;25.64;29.49
Jul 6, 2019;4:00 AM;30.01;24.63;28.45
Jul 6, 2019;5:00 AM;29.24;24.45;27.75
Jul 6, 2019;6:00 AM;29.21;25.94;27.93
Jul 6, 2019;7:00 AM;29.74;29.74;30.93
Jul 6, 2019;8:00 AM;31.05;31.05;32.45
Jul 6, 2019;9:00 AM;30.99;31;30.44
Jul 6, 2019;10:00 AM;29.7;29.71;28.56
Jul 6, 2019;11:00 AM;28.53;28.6;26.45
Jul 6, 2019;12:00 PM;26.86;27.12;24.98
Jul 6, 2019;1:00 PM;26.09;26.4;22.58
Jul 6, 2019;2:00 PM;24.94;25.52;20.37
Jul 6, 2019;3:00 PM;26.1;26.11;21.58
Jul 6, 2019;4:00 PM;27.64;27.64;23.63
Jul 6, 2019;5:00 PM;28.99;29.06;26.08
Jul 6, 2019;6:00 PM;30.53;30.54;29.33
Jul 6, 2019;7:00 PM;30.77;31.43;32.33
Jul 6, 2019;8:00 PM;29.73;30.57;31.21
Jul 6, 2019;9:00 PM;29.34;30.06;30.86
Jul 6, 2019;10:00 PM;32.12;35.12;31.67
Jul 6, 2019;11:00 PM;29.09;30.79;28.99
Jul 7, 2019;12:00 AM;28.21;31.24;26.95
Jul 7, 2019;1:00 AM;25.98;27.72;24.78
Jul 7, 2019;2:00 AM;25.03;25.67;21.51
Jul 7, 2019;3:00 AM;24.27;24.27;17.05
Jul 7, 2019;4:00 AM;23.36;23.48;15.6
Jul 7, 2019;5:00 AM;23.6;23.6;12.81
Jul 7, 2019;6:00 AM;21.82;21.82;14.8
Jul 7, 2019;7:00 AM;20.78;20.78;15.65
Jul 7, 2019;8:00 AM;24.11;24.11;17.71
Jul 7, 2019;9:00 AM;25.76;25.76;18.37
Jul 7, 2019;10:00 AM;25.99;25.99;16.55
Jul 7, 2019;11:00 AM;26.4;26.83;15.77
Jul 7, 2019;12:00 PM;26.3;26.43;14.9
Jul 7, 2019;1:00 PM;20.66;21.73;8.83
Jul 7, 2019;2:00 PM;9.39;13.47;0.72
Jul 7, 2019;3:00 PM;6.77;11.6;1.07
Jul 7, 2019;4:00 PM;12.12;14.54;6.51
Jul 7, 2019;5:00 PM;25.62;25.62;19.57
Jul 7, 2019;6:00 PM;29.2;29.2;24.99
Jul 7, 2019;7:00 PM;31.47;31.47;28.95
Jul 7, 2019;8:00 PM;31.98;32.02;31.31
Jul 7, 2019;9:00 PM;33.06;33.06;31.01
Jul 7, 2019;10:00 PM;37.02;37.02;33.01
Jul 7, 2019;11:00 PM;33.02;33.02;30.09
Jul 8, 2019;12:00 AM;34.93;34.93;28.97
Jul 8, 2019;1:00 AM;30.11;30.11;27.98
Jul 8, 2019;2:00 AM;29.55;28.39;26.82
Jul 8, 2019;3:00 AM;30.47;23.57;26.18
Jul 8, 2019;4:00 AM;30.04;21.38;26.49
Jul 8, 2019;5:00 AM;30.1;27.69;27.18
Jul 8, 2019;6:00 AM;34.9;31.3;32.23
Jul 8, 2019;7:00 AM;39.06;39.06;37.71
Jul 8, 2019;8:00 AM;39.99;39.99;37.24
Jul 8, 2019;9:00 AM;38.59;38.59;37.45
Jul 8, 2019;10:00 AM;37.29;37.29;36.05
Jul 8, 2019;11:00 AM;39.94;39.94;35.44
Jul 8, 2019;12:00 PM;38.68;38.68;33.71
Jul 8, 2019;1:00 PM;35.09;35.09;32.2
Jul 8, 2019;2:00 PM;33.48;33.48;31.59
Jul 8, 2019;3:00 PM;33.76;33.76;31.16
Jul 8, 2019;4:00 PM;34.47;34.47;31.02
Jul 8, 2019;5:00 PM;34.92;34.92;32.06
Jul 8, 2019;6:00 PM;38;38;34.98
Jul 8, 2019;7:00 PM;42.9;42.9;37.04
Jul 8, 2019;8:00 PM;38.35;38.35;36.23
Jul 8, 2019;9:00 PM;37.93;37.93;36.02
Jul 8, 2019;10:00 PM;39.43;39.43;37.08
Jul 8, 2019;11:00 PM;34.63;34.63;34.07
Jul 9, 2019;12:00 AM;31.56;31.56;34.12
Jul 9, 2019;1:00 AM;30.19;30.19;31.69
Jul 9, 2019;2:00 AM;29.81;29.81;29.84
Jul 9, 2019;3:00 AM;29.43;26.39;29.04
Jul 9, 2019;4:00 AM;29.95;20.95;29.19
Jul 9, 2019;5:00 AM;30.47;27.02;30.08
Jul 9, 2019;6:00 AM;36.16;31.84;34.52
Jul 9, 2019;7:00 AM;43.95;38.97;40.05
Jul 9, 2019;8:00 AM;44.06;44.06;40.1
Jul 9, 2019;9:00 AM;41.09;41.09;39.42
Jul 9, 2019;10:00 AM;38.17;38.17;38.49
Jul 9, 2019;11:00 AM;38.04;38.04;37.82
Jul 9, 2019;12:00 PM;37.06;37.06;36.82
Jul 9, 2019;1:00 PM;35.15;35.15;34.78
Jul 9, 2019;2:00 PM;34.75;34.75;34.03
Jul 9, 2019;3:00 PM;34.24;34.24;33.99
Jul 9, 2019;4:00 PM;34.74;34.74;34.38
Jul 9, 2019;5:00 PM;36.71;36.71;37.11
Jul 9, 2019;6:00 PM;40.34;40.34;39.5
Jul 9, 2019;7:00 PM;47;47;39.65
Jul 9, 2019;8:00 PM;47.9;40.19;38.57
Jul 9, 2019;9:00 PM;45.99;36.41;37.9
Jul 9, 2019;10:00 PM;43.88;43.88;39.66
Jul 9, 2019;11:00 PM;36.66;36.66;36.7
Jul 10, 2019;12:00 AM;35.91;35.91;32.83
Jul 10, 2019;1:00 AM;33.54;33.54;31.7
Jul 10, 2019;2:00 AM;32.98;32.98;31.12
Jul 10, 2019;3:00 AM;32.92;30.5;31.05
Jul 10, 2019;4:00 AM;33.3;26.49;31.31
Jul 10, 2019;5:00 AM;33.5;27.98;33.12
Jul 10, 2019;6:00 AM;41.92;37.04;35.97
Jul 10, 2019;7:00 AM;49.45;45.74;41.29
Jul 10, 2019;8:00 AM;48.8;48.8;43.46
Jul 10, 2019;9:00 AM;43.99;43.99;43.37
Jul 10, 2019;10:00 AM;41.34;41.34;41.49
Jul 10, 2019;11:00 AM;42.13;42.13;41.34
Jul 10, 2019;12:00 PM;39.16;39.16;39.27
Jul 10, 2019;1:00 PM;37.32;37.32;37.44
Jul 10, 2019;2:00 PM;36.99;36.99;37.07
Jul 10, 2019;3:00 PM;37.05;37.05;37.23
Jul 10, 2019;4:00 PM;38.84;38.84;38.57
Jul 10, 2019;5:00 PM;44.08;44.08;41.82
Jul 10, 2019;6:00 PM;48.95;48.95;42.71
Jul 10, 2019;7:00 PM;53.19;53.19;42.37
Jul 10, 2019;8:00 PM;51.47;51.09;42.09
Jul 10, 2019;9:00 PM;48.06;47.68;42.16
Jul 10, 2019;10:00 PM;47.73;47.73;42.75
Jul 10, 2019;11:00 PM;42.65;42.65;40.62
Jul 11, 2019;12:00 AM;36.52;36.52;37.86
Jul 11, 2019;1:00 AM;35.99;35.99;36.06
Jul 11, 2019;2:00 AM;35.12;35.12;34.82
Jul 11, 2019;3:00 AM;35;29.53;33.55
Jul 11, 2019;4:00 AM;35;27.86;33.22
Jul 11, 2019;5:00 AM;35.96;33.38;34.05
Jul 11, 2019;6:00 AM;42.41;39.97;40.71
Jul 11, 2019;7:00 AM;50.92;48.85;45.62
Jul 11, 2019;8:00 AM;51.94;49.02;49.91
Jul 11, 2019;9:00 AM;52.84;52.84;46.2
Jul 11, 2019;10:00 AM;51.78;51.78;46.81
Jul 11, 2019;11:00 AM;53.99;53.99;49.4
Jul 11, 2019;12:00 PM;51.42;51.42;45.17
Jul 11, 2019;1:00 PM;50;50;44.76
Jul 11, 2019;2:00 PM;46.65;46.65;45.02
Jul 11, 2019;3:00 PM;45.51;45.51;44.54
Jul 11, 2019;4:00 PM;46;46;44.78
Jul 11, 2019;5:00 PM;49.9;45.38;44.52
Jul 11, 2019;6:00 PM;52.7;47.44;45.17
Jul 11, 2019;7:00 PM;53.39;52.09;45.05
Jul 11, 2019;8:00 PM;51.9;46.71;44.9
Jul 11, 2019;9:00 PM;49.04;44.69;44.56
Jul 11, 2019;10:00 PM;47.76;47.76;44.56
Jul 11, 2019;11:00 PM;40.17;40.17;41.49
Jul 12, 2019;12:00 AM;38.94;38.94;37.34
Jul 12, 2019;1:00 AM;37.89;37.89;35.7
Jul 12, 2019;2:00 AM;37.43;35;35
Jul 12, 2019;3:00 AM;37.33;30.03;34.65
Jul 12, 2019;4:00 AM;37.68;26.81;34.31
Jul 12, 2019;5:00 AM;37.83;32.18;34.9
Jul 12, 2019;6:00 AM;48.39;35.95;40.46
Jul 12, 2019;7:00 AM;53.91;45.63;44.36
Jul 12, 2019;8:00 AM;58.4;52.77;45.64
Jul 12, 2019;9:00 AM;56.77;53.74;45.98
Jul 12, 2019;10:00 AM;52.4;52.4;45.54
Jul 12, 2019;11:00 AM;50.97;50.97;45.8
Jul 12, 2019;12:00 PM;44.54;44.54;44.14
Jul 12, 2019;1:00 PM;41.73;41.73;43.04
Jul 12, 2019;2:00 PM;40.73;40.73;41.01
Jul 12, 2019;3:00 PM;38;38;39.88
Jul 12, 2019;4:00 PM;38.64;38.64;40.2
Jul 12, 2019;5:00 PM;41.91;39.73;41.92
Jul 12, 2019;6:00 PM;50.9;40.93;43.2
Jul 12, 2019;7:00 PM;53.94;43.02;43.92
Jul 12, 2019;8:00 PM;53.92;39.49;42.81
Jul 12, 2019;9:00 PM;48.31;37.65;41.72
Jul 12, 2019;10:00 PM;43.88;43.88;43.75
Jul 12, 2019;11:00 PM;41.42;41.42;39.89
Jul 13, 2019;12:00 AM;41.05;41.05;38.46
Jul 13, 2019;1:00 AM;38.38;38.38;36.85
Jul 13, 2019;2:00 AM;36.87;36.87;35.57
Jul 13, 2019;3:00 AM;36.12;34.34;34.41
Jul 13, 2019;4:00 AM;37.02;28.75;34.22
Jul 13, 2019;5:00 AM;35.36;31.84;33.76
Jul 13, 2019;6:00 AM;36.1;34.83;34.6
Jul 13, 2019;7:00 AM;37.78;34.61;36.02
Jul 13, 2019;8:00 AM;38.46;37.17;37.73
Jul 13, 2019;9:00 AM;39.83;39.83;37.52
Jul 13, 2019;10:00 AM;39.82;39.82;37.55
Jul 13, 2019;11:00 AM;39;39;37.25
Jul 13, 2019;12:00 PM;37.87;37.87;36.38
Jul 13, 2019;1:00 PM;34.7;34.7;35.48
Jul 13, 2019;2:00 PM;33.94;33.94;34.09
Jul 13, 2019;3:00 PM;33.51;33.51;33.72
Jul 13, 2019;4:00 PM;33.56;33.56;34.37
Jul 13, 2019;5:00 PM;34.71;34.71;34.81
Jul 13, 2019;6:00 PM;36.91;36.91;36.66
Jul 13, 2019;7:00 PM;37.98;37.98;38.06
Jul 13, 2019;8:00 PM;37.79;37.79;37.77
Jul 13, 2019;9:00 PM;37.72;37.72;37.04
Jul 13, 2019;10:00 PM;41.2;41.2;38.47
Jul 13, 2019;11:00 PM;38.17;38.17;36.28
Jul 14, 2019;12:00 AM;35.85;35.85;35.43
Jul 14, 2019;1:00 AM;35.04;35.04;34.42
Jul 14, 2019;2:00 AM;33.77;33.77;32.98
Jul 14, 2019;3:00 AM;32.69;32.69;31.57
Jul 14, 2019;4:00 AM;32.15;32.15;31.73
Jul 14, 2019;5:00 AM;32.14;32.14;30.81
Jul 14, 2019;6:00 AM;32.29;26.62;30.1
Jul 14, 2019;7:00 AM;33.92;26.94;30.14
Jul 14, 2019;8:00 AM;35.46;30.67;30.82
Jul 14, 2019;9:00 AM;36.92;34.06;32.04
Jul 14, 2019;10:00 AM;37;32.72;33.31
Jul 14, 2019;11:00 AM;37.16;30.2;33.5
Jul 14, 2019;12:00 PM;36.43;36.43;32.08
Jul 14, 2019;1:00 PM;34.04;34.04;29.67
Jul 14, 2019;2:00 PM;32.14;27.7;27.74
Jul 14, 2019;3:00 PM;32.04;32.04;26.89
Jul 14, 2019;4:00 PM;32.17;26.96;29.33
Jul 14, 2019;5:00 PM;34.94;25.58;33.26
Jul 14, 2019;6:00 PM;37.84;33.01;36.43
Jul 14, 2019;7:00 PM;38.97;35.17;37.58
Jul 14, 2019;8:00 PM;39.91;38.29;37.66
Jul 14, 2019;9:00 PM;39.05;37.97;38.56
Jul 14, 2019;10:00 PM;43.72;43.72;39.93
Jul 14, 2019;11:00 PM;39.11;39.11;36.36
